,Trafic des entrants (*) par station pour l'ensemble de l'année 2011,,,,,,,,,,
,,,,,,,,,,,
,Rang,Réseau,Station,Trafic,Ligne de correspondances RATP,,,,,Ville,Arrondissement pour Paris
,23,RER,DENFERT-ROCHEREAU-RER,4 262 370,B,0,0,0,0,Paris,14
,24,RER,NATION-RER,4 195 903,A,0,0,0,0,Paris,12
,25,RER,TORCY,3 712 967,A,0,0,0,0,Torcy ,
,26,RER,SAINT-MAUR-CRETEIL,3 626 427,A,0,0,0,0,Saint-Maur des Fossés ,
,27,RER,JOINVILLE-LE-PONT,3 535 908,A,0,0,0,0,Joinville-le-Pont,
,28,RER,NANTERRE-VILLE,3 408 388,A,0,0,0,0,Nanterre ,
,29,RER,CHAMPIGNY,3 279 877,A,0,0,0,0,Saint-Maur des Fossés,
,30,RER,PORT ROYAL,3 242 096,B,0,0,0,0,Paris,05
,31,RER,VAL D'EUROPE,3 161 331,A,0,0,0,0,Serris ,
,32,RER,LAPLACE,3 145 389,B,0,0,0,0,Arcueil,
,33,RER,ARCUEIL-CACHAN,3 101 352,B,0,0,0,0,Arcueil,
,34,RER,LA CROIX DE BERNY,2 832 453,B,0,0,0,0,Antony,
,35,RER,NOGENT-SUR-MARNE,2 792 732,A,0,0,0,0,Nogent-sur-Marne,
,36,RER,BUSSY-SAINT-GEORGES,2 766 096,A,0,0,0,0,Bussy-Saint-Georges ,
,37,RER,NOISIEL,2 564 613,A,0,0,0,0,Noisiel,
,38,RER,FONTENAY-SOUS-BOIS,2 410 731,A,0,0,0,0,Fontenay-sous-Bois,
,39,RER,ORSAY-VILLE,2 290 579,B,0,0,0,0,Orsay,
,40,RER,ROBINSON,2 262 137,B,0,0,0,0,Sceaux,
,41,RER,BOISSY-SAINT-LEGER,2 235 716,A,0,0,0,0,Boissy-Saint-Léger,
,42,RER,GENTILLY,2 092 205,B,0,0,0,0,Gentilly,
,43,RER,LE VESINET-LE PECQ,2 078 606,A,0,0,0,0,Le Vésinet ,
,44,RER,CHATOU-CROISSY,2 057 141,A,0,0,0,0,Chatou ,
,45,RER,LE PARC DE SAINT-MAUR,2 048 678,A,0,0,0,0,Saint-Maur des Fossés,
,46,RER,BAGNEUX,1 985 787,B,0,0,0,0,Cachan,
,47,RER,SUCY-BONNEUIL,1 895 918,A,0,0,0,0,Sucy-en-Brie ,
,48,RER,BRY-SUR-MARNE,1 874 920,A,0,0,0,0,Bry-sur-Marne ,
,49,RER,LA VARENNE-CHENNEVIERES,1 830 795,A,0,0,0,0,saint-Maur des Fossés ,
,50,RER,LES BACONNETS,1 592 744,B,0,0,0,0,Antony,
,51,RER,LOGNES,1 571 347,A,0,0,0,0,Lognes ,
,52,RER,LE VESINET-CENTRE,1 218 399,A,0,0,0,0,Le Vésinet ,
,53,RER,FONTENAY-AUX-ROSES,1 028 095,B,0,0,0,0,Fontenay aux roses,
,54,RER,PALAISEAU,964 017,B,0,0,0,0,Palaiseau,
,55,RER,SAINT-REMY-LES-CHEVREUSE,911 726,B,0,0,0,0,St-Rémy-Lès-Chevreuse,
,56,RER,LE GUICHET,865 385,B,0,0,0,0,Orsay,
,57,RER,PALAISEAU-VILLEBON,865 323,B,0,0,0,0,Palaiseau,
,58,RER,LOZERE,765 952,B,0,0,0,0,Palaiseau,
,59,RER,GIF-SUR-YVETTE,717 784,B,0,0,0,0,Gif sur Yvette,
,60,RER,SCEAUX,713 823,B,0,0,0,0,sceaux,
,61,RER,BURES-SUR-YVETTE,670 230,B,0,0,0,0,Bures sur Yvette,
,62,RER,FONTAINE-MICHALON,575 331,B,0,0,0,0,Antony,
,63,RER,MASSY-VERRIERES,572 805,B,0,0,0,0,Massy,
,64,RER,COURCELLE-SUR-YVETTE,571 411,B,0,0,0,0,Gif sur Yvette,
,65,RER,PARC DE SCEAUX,523 365,B,0,0,0,0,Antony,
,66,RER,LA HACQUINIERE,425 311,B,0,0,0,0,Bures sur Yvette,
,,,,,,,,,,,
," (*) il s'agit des entrants par station qui proviennent de l'exterieur du réseau RATP (issus de la voie publique, du reseau SNCF...)",,,,,,,,,,
,"Pour certaines gares et stations, une part de ces données releve d'estimation statistiques",,,,,,,,,,
