UIC;Nom de la gare;adresse postale;Type;Région;Latitude;Longitude
718833;Mouchard;;Gare Ferroviaire de Voyageurs;Franche-Comté;46,97681;5,80075
681403;Moulin-Galant;;Gare Ferroviaire de Voyageurs;Ile de France;48,58627;2,47345
696328;Moulins sur Allier;4 rue Philippe Thomas 03000 MOULINS;Gare Ferroviaire de Voyageurs;Auvergne;46,56064;3,33897
581231;Moulis-Listrac;;Gare Ferroviaire de Voyageurs;Aquitaine;45,08408;-0,74461
444190;Moult-Argences;;Gare Ferroviaire de Voyageurs;Basse-Normandie;49,11086;-0,18610
174409;Mourmelon le Petit;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;49,13123;4,31773
116285;Mouroux;;Gare Ferroviaire de Voyageurs;Ile de France;48,81328;3,04471
473512;Moustéru;;Gare Ferroviaire de Voyageurs;Bretagne;48,50764;-3,24305
741728;Moûtiers-Salins-Brides les Bains;Rue Greyffié de Bellecombe 73600 MOUTIERS;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,48683;6,53004
313577;Mouy-Bury;;Gare Ferroviaire de Voyageurs;Picardie;49,32088;2,32622
191718;Moyeuvre-Grande;;Gare Ferroviaire de Voyageurs;Lorraine;49,24678;6,04388
182733;Muhlbach sur Munster;;Gare Ferroviaire de Voyageurs;Alsace;48,02454;7,08772
171298;Muizon;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;49,27828;3,89108
182055;Mulhouse-Dornach;;Gare Ferroviaire de Voyageurs;Alsace;47,74675;7,30777
182063;Mulhouse-Ville;10, Avenue du Général Leclerc 68100 Mulhouse;Gare Ferroviaire de Voyageurs;Alsace;47,74199;7,34344
214643;Mullerhof;;Gare Ferroviaire de Voyageurs;Alsace;48,52464;7,31270
212449;Munchhausen;;Gare Ferroviaire de Voyageurs;Alsace;48,92398;8,14126
212100;Mundolsheim;;Gare Ferroviaire de Voyageurs;Alsace;48,64491;7,72112
182394;Munster;;Gare Ferroviaire de Voyageurs;Alsace;48,03825;7,13285
386540;Munster-Badischhof;;Gare Ferroviaire de Voyageurs;Alsace;48,03908;7,15274
645481;Murat;;Gare Ferroviaire de Voyageurs;Auvergne;45,10892;2,86905
611038;Muret;Boulevard Faure.  31600  Muret;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,46479;1,32417
547307;Musée-d'Orsay;;Gare Ferroviaire de Voyageurs;Ile de France;48,86004;2,32860
595298;Mussidan;Avenue du Général De Gaulle  24400 Mussidan;Gare Ferroviaire de Voyageurs;Aquitaine;45,03459;0,35386
214585;Mutzig;;Gare Ferroviaire de Voyageurs;Alsace;48,53367;7,46076
575175;Naintré les Barres;;Gare Ferroviaire de Voyageurs;Poitou-Charentes;46,75952;0,49607
613463;Najac;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;44,22249;1,97657
313379;Namps-Quevauvillers;;Gare Ferroviaire de Voyageurs;Picardie;49,80809;2,10533
175067;Nançois-Tronville;;Gare Ferroviaire de Voyageurs;Lorraine;48,71787;5,29133
141002;Nancy-Ville;3 place Thiers 54000 Nancy;Gare Ferroviaire de Voyageurs;Lorraine;48,69000;6,17382
116095;Nangis;;Gare Ferroviaire de Voyageurs;Ile de France;48,56127;3,01290
386318;Nanterre-Université;;Gare Ferroviaire de Voyageurs;Ile de France;48,90151;2,21517
481002;Nantes;27, boulevard de Stalingrad BP 34112 44041 Nantes cedex 1;Gare Ferroviaire de Voyageurs;Pays de la Loire;47,21677;-1,54296
271577;Nanteuil le Haudouin;Place de la gare 60440 Nanteuil-le-Haudouin;Gare Ferroviaire de Voyageurs;Picardie;49,14258;2,79427
116558;Nanteuil-Saâcy;;Gare Ferroviaire de Voyageurs;Ile de France;48,97390;3,22019
592444;Nantiat;;Gare Ferroviaire de Voyageurs;Limousin;46,00589;1,15599
781104;Narbonne;1 Boulevard Frédéric Mistral 11100 Narbonne;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,19087;3,00578
615732;Naucelle;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;44,18551;2,36337
478545;Neau;;Gare Ferroviaire de Voyageurs;Pays de la Loire;48,15745;-0,47655
595132;Négrondes;;Gare Ferroviaire de Voyageurs;Aquitaine;45,34613;0,86126
684126;Nemours Saint-Pierre;1, bis Avenue Carnot 77140 Saint-Pierre-lès-Nemours;Gare Ferroviaire de Voyageurs;Ile de France;48,26810;2,68561
576454;Nérondes;;Gare Ferroviaire de Voyageurs;Centre;46,99955;2,82259
575167;Nerpuy;;Gare Ferroviaire de Voyageurs;Poitou-Charentes;46,78351;0,52545
313486;Nesle (Somme);;Gare Ferroviaire de Voyageurs;Picardie;49,76405;2,90937
141291;Neufchâteau;1 Place Gambetta 88300 Neufchâteau;Gare Ferroviaire de Voyageurs;Lorraine;48,35714;5,68936
317099;Neufchâtel-Hardelot;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,62356;1,64272
571547;Neuillé-Pont-Pierre;;Gare Ferroviaire de Voyageurs;Centre;47,55823;0,56444
712182;Neuilly lès Dijon;;Gare Ferroviaire de Voyageurs;Bourgogne;47,28177;5,11080
116681;Neuilly Saint-Front;;Gare Ferroviaire de Voyageurs;Picardie;49,18732;3,27111
381020;Neuilly-Porte-Maillot;;Gare Ferroviaire de Voyageurs;Ile de France;48,87788;2,28466
645507;Neussargues;Gare SNCF de Neussargues 15170 Neussargues-Moissac;Gare Ferroviaire de Voyageurs;Auvergne;45,12530;2,97842
141507;Neuves-Maisons;;Gare Ferroviaire de Voyageurs;Lorraine;48,61484;6,10795
595272;Neuvic (Dordogne);;Gare Ferroviaire de Voyageurs;Aquitaine;45,09979;0,44514
396028;Neuville sur Sarthe;;Gare Ferroviaire de Voyageurs;Pays de la Loire;48,07028;0,19968
334482;Neuville-Université;;Gare Ferroviaire de Voyageurs;Ile de France;49,01344;2,07847
597070;Neuvy-Pailloux;;Gare Ferroviaire de Voyageurs;Centre;46,88223;1,86189
696005;Nevers;10, rue du chemin de fer 58000 Nevers;Gare Ferroviaire de Voyageurs;Bourgogne;46,98754;3,15041
559070;Nevers-Le Banlay;;Gare Ferroviaire de Voyageurs;Bourgogne;47,00682;3,16361
592725;Nexon;;Gare Ferroviaire de Voyageurs;Limousin;45,69164;1,17801
381731;Nézel-Aulnay;;Gare Ferroviaire de Voyageurs;Ile de France;48,93852;1,84067
756254;Nice Saint-Augustin;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,67114;7,21731
756007;Nice Saint-Roch;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,71609;7,28777
756353;Nice-Riquier;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,70594;7,29030
756056;Nice-Ville;Avenue Thiers - BP 1463 06008 Nice Cedex 1;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,70483;7,26199
213256;Niederbronn les Bains;;Gare Ferroviaire de Voyageurs;Alsace;48,95236;7,63380
287151;Nieppe;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,69658;2,82911
592410;Nieul (Haute-Vienne);;Gare Ferroviaire de Voyageurs;Limousin;45,92772;1,17218
775007;Nîmes;1, Boulevard Sergent Triaire 30011 Nîmes cedex;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,83229;4,36584
753582;Niolon;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,34023;5,25720
485300;Niort;place Sémard 79000 Niort;Gare Ferroviaire de Voyageurs;Poitou-Charentes;46,31935;-0,45438
781179;Nissan;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,29548;3,11668
595512;Niversac;Gare SNCF 24330 Saint-Laurent-sur-Manoire;Gare Ferroviaire de Voyageurs;Aquitaine;45,13826;0,80830
342139;Noeux;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,48301;2,67470
394296;Nogent le Rotrou;;Gare Ferroviaire de Voyageurs;Centre;48,32592;0,81035
118190;Nogent sur Seine;Avenue Jean Casimir Perier 10400 Nogent-sur-Seine;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;48,49784;3,49373
684274;Nogent sur Vernisson;;Gare Ferroviaire de Voyageurs;Centre;47,85285;2,73765
116566;Nogent-l'Artaud-Charly;;Gare Ferroviaire de Voyageurs;Picardie;48,96877;3,32295
113746;Nogent-Le Perreux;;Gare Ferroviaire de Voyageurs;Ile de France;48,83844;2,49436
276758;Nointel-Mours;;Gare Ferroviaire de Voyageurs;Ile de France;49,13281;2,28003
734509;Noirétable;Place de la Gare 42440 Noirétable;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,81645;3,76147
487231;Noirterre;;Gare Ferroviaire de Voyageurs;Poitou-Charentes;46,86957;-0,39617
393876;Noisy le Roi;;Gare Ferroviaire de Voyageurs;Ile de France;48,84149;2,06163
113217;Noisy le Sec;;Gare Ferroviaire de Voyageurs;Ile de France;48,89679;2,46072
574368;Noizay;;Gare Ferroviaire de Voyageurs;Centre;47,40971;0,89624
286609;Nomain;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,50255;3,20644
286815;Nomain-Ouvignies;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,50326;3,23146
393553;Nonancourt;Place de la gare 27320 Nonancourt;Gare Ferroviaire de Voyageurs;Haute-Normandie;48,77582;1,19227
444570;Nonant le Pin;;Gare Ferroviaire de Voyageurs;Basse-Normandie;48,70363;0,21981
287292;Nortkerque;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,88298;2,02251
741694;Notre-Dame-de-Briançon;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,53860;6,46901
574699;Notre-Dame-d'Oé;;Gare Ferroviaire de Voyageurs;Centre;47,45973;0,70825
543157;Nouan le Fuzelier;;Gare Ferroviaire de Voyageurs;Centre;47,53390;2,03275
172213;Nouvion sur Meuse;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;49,69698;4,79495
172023;Nouzonville;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;49,81219;4,74271
192427;Novéant;;Gare Ferroviaire de Voyageurs;Lorraine;49,02738;6,05239
718411;Novillars;;Gare Ferroviaire de Voyageurs;Franche-Comté;47,28400;6,13323
471540;Noyal-Acigné;;Gare Ferroviaire de Voyageurs;Bretagne;48,11873;-1,52854
317396;Noyelles;Route du Crotoy 80133 Noyelles-sur-mer;Gare Ferroviaire de Voyageurs;Picardie;50,18702;1,70455
396374;Noyen;;Gare Ferroviaire de Voyageurs;Pays de la Loire;47,87477;-0,09915
276782;Noyon;Avenue de la gare 60400 Noyon;Gare Ferroviaire de Voyageurs;Picardie;49,57683;3,00571
775353;Nozières-Brignon;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,97583;4,20741
613273;Nuces;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;44,44111;2,44140
713529;Nuits Saint-Georges;;Gare Ferroviaire de Voyageurs;Bourgogne;47,13067;4,95621
713156;Nuits sous Ravières;;Gare Ferroviaire de Voyageurs;Bourgogne;47,72920;4,21126
743351;Nurieux;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;46,18448;5,52916
784736;Nyers;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;42,54300;2,26252
213165;Obermodern;;Gare Ferroviaire de Voyageurs;Alsace;48,84239;7,54771
214288;Obernai;;Gare Ferroviaire de Voyageurs;Alsace;48,46187;7,48898
594630;Objat;;Gare Ferroviaire de Voyageurs;Limousin;45,26524;1,40688
182634;Oderen;;Gare Ferroviaire de Voyageurs;Alsace;47,91135;6,97353
215632;Oermingen;;Gare Ferroviaire de Voyageurs;Alsace;49,00104;7,13185
672709;Ogeu les Bains;;Gare Ferroviaire de Voyageurs;Aquitaine;43,15387;-0,50780
411207;Oissel;Place de la gare 76350 Oissel;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,34310;1,10198
784728;Olette-Canaveilles les Bains;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;42,55495;2,27340
755231;Ollioules-Sanary sur Mer;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,12243;5,82488
486431;Olonne sur Mer;;Gare Ferroviaire de Voyageurs;Pays de la Loire;46,54875;-1,76740
672725;Oloron-Sainte-Marie;;Gare Ferroviaire de Voyageurs;Aquitaine;43,19502;-0,61226
673319;Ondres;;Gare Ferroviaire de Voyageurs;Aquitaine;43,56886;-1,45715
192435;Onville;;Gare Ferroviaire de Voyageurs;Lorraine;49,01333;5,97904
574319;Onzain;;Gare Ferroviaire de Voyageurs;Centre;47,49187;1,18611
765107;Orange;Avenue Fréderic Mistral  84100 ORANGE;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;44,13740;4,81971
681346;Orangis-Bois-de-l'Épine;;Gare Ferroviaire de Voyageurs;Ile de France;48,63622;2,40998
718361;Orchamps (Jura);;Gare Ferroviaire de Voyageurs;Franche-Comté;47,15017;5,65885
286583;Orchies;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,47729;3,24940
393447;Orgerus-Béhoust;;Gare Ferroviaire de Voyageurs;Ile de France;48,82683;1,70198
753707;Orgon;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,78590;5,04526
296145;Origny en Thiérache;;Gare Ferroviaire de Voyageurs;Picardie;49,89074;4,02436
543009;Orléans;avenue de Paris 45000 Orléans;Gare Ferroviaire de Voyageurs;Centre;47,90815;1,90475
546200;Orly-Ville;;Gare Ferroviaire de Voyageurs;Ile de France;48,74284;2,40186
271585;Ormoy-Villers;Gare SNCF 60800 Ormoy-Villers;Gare Ferroviaire de Voyageurs;Picardie;49,20090;2,83813
276279;Orry la Ville-Coye;;Gare Ferroviaire de Voyageurs;Picardie;49,13897;2,48951
295667;Ors;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,10339;3,62691
672253;Orthez;Avenue de la gare 64300 Orthez;Gare Ferroviaire de Voyageurs;Aquitaine;43,48316;-0,76767
381145;Osny;;Gare Ferroviaire de Voyageurs;Ile de France;49,06263;2,05916
784868;Osséja;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;42,42145;1,98238
673707;Ossès Saint-Martin-d'Arrossa;;Gare Ferroviaire de Voyageurs;Aquitaine;43,23532;-1,30510
671313;Ossun;Gare SNCF 65380 Ossun;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,18342;-0,02126
345249;Ostricourt;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,44533;3,03181
481184;Oudon;;Gare Ferroviaire de Voyageurs;Pays de la Loire;47,34306;-1,29166
712604;Ouges; 21600 Ouges;Gare Ferroviaire de Voyageurs;Bourgogne;47,25578;5,07282
116699;Oulchy-Breny;;Gare Ferroviaire de Voyageurs;Picardie;49,18726;3,35237
722207;Oullins;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,71731;4,81351
276774;Ourscamps;;Gare Ferroviaire de Voyageurs;Picardie;49,53395;2,95382
743534;Oyonnax;Place Vaillant Couturier 01100 Oyonnax;Gare Ferroviaire de Voyageurs;Rhône-Alpes;46,25957;5,65293
116020;Ozoir la Ferrière;;Gare Ferroviaire de Voyageurs;Ile de France;48,77052;2,69042
713669;Pagny; 21250 Pagny-sur-Meuse;Gare Ferroviaire de Voyageurs;Bourgogne;47,04664;5,20134
175828;Pagny sur Meuse;;Gare Ferroviaire de Voyageurs;Lorraine;48,69670;5,73394
192468;Pagny sur Moselle;;Gare Ferroviaire de Voyageurs;Lorraine;48,98523;6,02533
473868;Paimpol;;Gare Ferroviaire de Voyageurs;Bretagne;48,77559;-3,04894
611343;Pamiers;Gare SNCF 09100 Pamiers;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,11621;1,61972
485524;Pamproux;;Gare Ferroviaire de Voyageurs;Poitou-Charentes;46,39981;-0,05197
113209;Pantin;;Gare Ferroviaire de Voyageurs;Ile de France;48,89807;2,40028
694687;Paray le Monial;Place de la Gare 71600 Paray-le-Monial;Gare Ferroviaire de Voyageurs;Bourgogne;46,44635;4,11536
271486;Parc-des-Expositions;;Gare Ferroviaire de Voyageurs;Ile de France;48,97343;2,51390
581710;Parempuyre;;Gare Ferroviaire de Voyageurs;Aquitaine;44,94381;-0,61954
734194;Parent-Coudes-Champeix;;Gare Ferroviaire de Voyageurs;Auvergne;45,61424;3,21698
547000;Paris Austerlitz;85 quai d'Austerlitz 75013 Paris;Gare Ferroviaire de Voyageurs;Ile de France;48,84049;2,36702
547026;Paris Austerlitz souterrain;;Gare Ferroviaire de Voyageurs;Ile de France;48,84049;2,36702
686667;Paris Bercy;48 bis boulevard de Bercy 75012 PARIS;Gare Ferroviaire de Voyageurs;Ile de France;48,84019;2,38467
113001;Paris Est;Place du 11 novembre 1918 75475 Paris;Gare Ferroviaire de Voyageurs;Ile de France;48,87760;2,35914
686006;Paris Gare de Lyon;Place Louis Armand 75571 PARIS cedex 12;Gare Ferroviaire de Voyageurs;Ile de France;48,84385;2,37469
686030;Paris Gare de Lyon souterrain;;Gare Ferroviaire de Voyageurs;Ile de France;48,84414;2,37400
391003;Paris Montparnasse;17, Boulevard de Vaugirard 75741 Paris Cedex 15;Gare Ferroviaire de Voyageurs;Ile de France;48,82668;2,30278
271007;Paris Nord;112, rue de Maubeuge 75010 Paris;Gare Ferroviaire de Voyageurs;Ile de France;48,88164;2,35483
271023;Paris Nord Souterrain;;Gare Ferroviaire de Voyageurs;Ile de France;48,88164;2,35614
384008;Paris Saint-Lazare;13, Rue d'Amsterdam 75008 PARIS;Gare Ferroviaire de Voyageurs;Ile de France;48,87645;2,32400
597724;Parsac-Gouzon;;Gare Ferroviaire de Voyageurs;Limousin;46,19831;2,17420
753285;Pas-des-Lanciers;Avenue Henri Dunant 13730 St VICTORET;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,41189;5,25267
672006;Pau;Avenue Jean Biray 64000 Pau;Gare Ferroviaire de Voyageurs;Aquitaine;43,29147;-0,36946
581256;Pauillac;;Gare Ferroviaire de Voyageurs;Aquitaine;45,20359;-0,75563
734293;Paulhaguet;;Gare Ferroviaire de Voyageurs;Auvergne;45,21016;3,50038
411272;Pavilly-Station;;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,56453;0,95059
756791;Peille;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,79160;7,37993
756783;Peillon-Sainte-Thècle;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,76779;7,36649
192203;Peltre;;Gare Ferroviaire de Voyageurs;Lorraine;49,07437;6,22075
321745;Penhoët;;Gare Ferroviaire de Voyageurs;Pays de la Loire;47,29025;-2,20074
586438;Penne (Lot-et-Garonne);;Gare Ferroviaire de Voyageurs;Aquitaine;44,37996;0,80302
476424;Penthièvre;;Gare Ferroviaire de Voyageurs;Bretagne;47,55825;-3,13321
381012;Péreire-Levallois;;Gare Ferroviaire de Voyageurs;Ile de France;48,88518;2,29806
286278;Pérenchies;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,66701;2,97716
595009;Périgueux;11 rue Denis Papin 24000 Périgueux;Gare Ferroviaire de Voyageurs;Aquitaine;45,18717;0,70718
595504;Périgueux Saint-Georges;;Gare Ferroviaire de Voyageurs;Aquitaine;45,17840;0,73366
342550;Pernes-Camblain;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,48011;2,43098
592170;Pérols sur Vézère;;Gare Ferroviaire de Voyageurs;Limousin;45,58465;1,97764
784009;Perpignan;1, place Salvador DALI 66027 Perpignan;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;42,69608;2,87962
745620;Perrignier;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;46,30338;6,42493
645176;Pers;;Gare Ferroviaire de Voyageurs;Auvergne;44,88760;2,24023
276469;Persan-Beaumont;Place de la gare 95340 Persan;Gare Ferroviaire de Voyageurs;Ile de France;49,14815;2,27909
751362;Pertuis;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,68458;5,50303
581751;Pessac;;Gare Ferroviaire de Voyageurs;Aquitaine;44,80441;-0,63178
741702;Petit-Coeur la Léchère;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,52171;6,48412
184267;Petit-Croix;;Gare Ferroviaire de Voyageurs;Franche-Comté;47,61010;6,99463
393504;Petit-Jouy-Les Loges;;Gare Ferroviaire de Voyageurs;Ile de France;48,76833;2,14765
193797;Petit-Réderching;;Gare Ferroviaire de Voyageurs;Lorraine;49,04947;7,29991
393652;Petit-Vaux;;Gare Ferroviaire de Voyageurs;Ile de France;48,67738;2,33085
672337;Peyrehorade;Avenue de la gare  40300 Peyrehorade;Gare Ferroviaire de Voyageurs;Aquitaine;43,54686;-1,11577
592428;Peyrilhac Saint-Jouvent;;Gare Ferroviaire de Voyageurs;Limousin;45,95983;1,17025
574541;Pezou;;Gare Ferroviaire de Voyageurs;Centre;47,86723;1,14071
286500;Phalempin;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,51505;3,01989
611830;Pibrac;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,62151;1,28915
759290;Picon-Busserine;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,33178;5,39340
313106;Picquigny;;Gare Ferroviaire de Voyageurs;Picardie;49,94626;2,14295
722231;Pierre-Bénite;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,70680;4,82465
592253;Pierre-Buffière;;Gare Ferroviaire de Voyageurs;Limousin;45,69932;1,34737
271163;Pierrefitte-Stains;;Gare Ferroviaire de Voyageurs;Ile de France;48,96396;2,37249
764308;Pierrelatte;Place de la Gare 26700 Pierrelatte;Gare Ferroviaire de Voyageurs;Rhône-Alpes;44,37407;4,70383
276097;Pierrelaye;;Gare Ferroviaire de Voyageurs;Ile de France;49,01928;2,15403
141556;Pierreville;;Gare Ferroviaire de Voyageurs;Lorraine;48,54845;6,12430
755389;Pignans;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,29825;6,22436
316679;Pihen;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,87301;1,78588
618116;Pins-Justaret;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,47909;1,39981
393421;Plaisir-Grignon;;Gare Ferroviaire de Voyageurs;Ile de France;48,83218;1,94315
393629;Plaisir-les Clayes;;Gare Ferroviaire de Voyageurs;Ile de France;48,83100;1,96254
473272;Plancoët;;Gare Ferroviaire de Voyageurs;Bretagne;48,52147;-2,22884
784785;Planès;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;42,50333;2,13822
471177;Pléchâtel;;Gare Ferroviaire de Voyageurs;Bretagne;47,87169;-1,77646
473082;Plénée-Jugon;;Gare Ferroviaire de Voyageurs;Bretagne;48,37655;-2,35479
478123;Plerguer;;Gare Ferroviaire de Voyageurs;Bretagne;48,53154;-1,85044
473090;Plestan;;Gare Ferroviaire de Voyageurs;Bretagne;48,42564;-2,44266
478149;Pleudihen;;Gare Ferroviaire de Voyageurs;Bretagne;48,49930;-1,96180
474320;Pleyber-Christ;;Gare Ferroviaire de Voyageurs;Bretagne;48,50759;-3,88285
473181;Plouaret;724 place de la gare 22420 Plouaret;Gare Ferroviaire de Voyageurs;Bretagne;48,60919;-3,44518
473538;Plougonver;;Gare Ferroviaire de Voyageurs;Bretagne;48,45813;-3,37090
476416;Plouharnel-Carnac;;Gare Ferroviaire de Voyageurs;Bretagne;47,60415;-3,11849
474411;Plouigneau;;Gare Ferroviaire de Voyageurs;Bretagne;48,56481;-3,71196
473199;Plounérin;;Gare Ferroviaire de Voyageurs;Bretagne;48,58147;-3,56837
473132;Plouvara-Plerneuf;;Gare Ferroviaire de Voyageurs;Bretagne;48,50856;-2,89223
582734;Podensac;;Gare Ferroviaire de Voyageurs;Aquitaine;44,64887;-0,35892
386573;Poissy;;Gare Ferroviaire de Voyageurs;Ile de France;48,93298;2,04079
575001;Poitiers;2 Boulevard Pont Achard 86000 Poitiers cedex;Gare Ferroviaire de Voyageurs;Poitou-Charentes;46,58231;0,33276
313395;Poix-de-Picardie;;Gare Ferroviaire de Voyageurs;Picardie;49,77763;1,99037
172171;Poix-Terron;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;49,65039;4,63666
761742;Poliénas;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,25644;5,47370
718189;Poligny;;Gare Ferroviaire de Voyageurs;Franche-Comté;46,84135;5,69626
725846;Polliat;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;46,24454;5,12385
645432;Polminhac;;Gare Ferroviaire de Voyageurs;Auvergne;44,95144;2,58079
615146;Pomas;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,11218;2,28839
618058;Pommevic;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;44,10236;0,93146
594663;Pompadour;;Gare Ferroviaire de Voyageurs;Limousin;45,39563;1,38708
141788;Pompey;;Gare Ferroviaire de Voyageurs;Lorraine;48,77335;6,13139
491100;Pons;7 Place Sémard 17800 Pons;Gare Ferroviaire de Voyageurs;Poitou-Charentes;45,57810;-0,53900
